druiventros	N(soort)	A1
druk	ADJ()	B1
druk	N(soort)	A1
drukbevolkt	ADJ()	B1
drukken	WW()	A1
drukte	N(soort)	A2
drummen	WW()	A1
drup	N(soort)	A1
druppel	N(soort)	A1
druppelende	ADJ()	B1
druppen	WW()	A1
dubbel	ADJ()	A1
dubbeltje	N(soort)	A1
dubbelzinnig	ADJ()	B2
dubieus	ADJ()	B1
duf	ADJ()	B1
duidelijk	ADJ()	B1
duidelijkheid	N(soort)	B1
duif	N(soort)	A1
duik	N(soort)	A1
duikboot	N(soort)	A1
duiken	WW()	B1
duikplank	N(soort)	A1
duim	N(soort)	A1
duin	N(soort)	A1
duinenrij	N(soort)	A2
duinroos	N(soort)	A1
duinroosstruik	N(soort)	B2
duintop	N(soort)	A1
duister	ADJ()	A1
duisterst	N(soort)	A1
duits	ADJ()	A1
duitse	ADJ()	A1
duivel	N(soort)	A1
duivels	ADJ()	B2
duizelen	WW()	A2
duizelig	ADJ()	A1
duizeligheid	N(soort)	B1
duizend	N(soort)	A1
duizendmaal	BW()	B1
duizendpoot	N(soort)	B1
dumpen	WW()	A1
dun	ADJ()	A1
duo	N(soort)	A1
duren	WW()	A1
durven	WW()	A1
dus	BW()	B1
dut	N(soort)	A1
duur	ADJ()	A1
duur	N(soort)	A1
duurzaam	ADJ()	B1
duurzaamheid	N(soort)	B1
duurzaamheidscördinator	N(soort)	B2
duw	N(soort)	A1
duwen	WW()	A1
dvd	N(soort)	A1
dwaas	ADJ()	A1
dwaas	N(soort)	A1
dwalen	WW()	A1
dwang	N(soort)	A1
dwangarbeid	N(soort)	B2
dwanggedrag	WW()	A2
dwangmatig	ADJ()	B1
dwangsom	N(soort)	B1
dwars	ADJ()	A1
dwarsbomen	WW()	B1
dwarsverbinding	N(soort)	A1
dweilen	WW()	A1
dwepen	N(soort)	B1
dwepen	WW()	A1
dwerg	N(soort)	A1
dwingen	WW()	B1
dynamiek	N(soort)	B1
dynamisch	ADJ()	B1
echo	N(soort)	A1
echt	ADJ()	A1
echter	BW()	B1
echtgenoot	N(soort)	A1
echtgenote	N(soort)	A2
echtpaar	N(soort)	A1
echtscheiding	N(soort)	B1
echtscheidingsenquête	N(soort)	B2
ecologisch	ADJ()	A1
economicus	ADJ()	B1
economie	N(soort)	A1
economisch	ADJ()	B1
economist	N(soort)	B2
econoom	N(soort)	B1
ecoplan	N(soort)	A1
ecoteam	N(soort)	B1
edel	ADJ()	A1
edelachtbaar	ADJ()	B1
edele	N(soort)	A1
edelman	N(soort)	A1
edelsteen	N(soort)	A1
edelvrouw	N(soort)	A1
editie	N(soort)	A1
educatief	ADJ()	B1
educatief	N(soort)	A1
eed	N(soort)	A1
eedformule	N(soort)	A1
eend	N(soort)	A1
eendenkooi	N(soort)	A1
eendenvijver	N(soort)	A1
eender	ADJ()	A1
eendracht	N(soort)	A1
eengezinswoning	N(soort)	A1
eenheid	N(soort)	A1
eenmaal	BW()	B1
eenmaking	N(soort)	B1
eenoudergezin	N(soort)	A1
eenpansgerechten	WW()	A1
eenpersoonhuishouden	N(soort)	B1
eens	ADJ()	A1
eens	BW()	B1
eensgezindheid	N(soort)	A1
eentonig	ADJ()	B1
eenvoud	N(soort)	A1
eenvoudig	ADJ()	A1
eenwording	N(soort)	A1
eenzaam	ADJ()	A1
eenzaamheid	N(soort)	A1
eenzaat	N(soort)	A1
eer	N(soort)	A1
eerbetoon	N(soort)	B1
eerbiedigen	WW()	B1
eerder	ADJ()	A1
eerder	BW()	B1
eerdergenoemd	ADJ()	B1
eergisteren	BW()	B1
eerlijk	ADJ()	A1
eerst	BW()	B1
eerste	ADJ()	A1
eerstejaarsstudent	N(soort)	A1
eerstelijnsgezondheidszorg	N(soort)	B2
eersterangs	ADJ()	B1
eerstvolgend	ADJ()	B1
eerzucht	N(soort)	B1
eetbaar	ADJ()	A1
eetbel	N(soort)	A1
eetcafé	N(soort)	A1
eetcultuur	N(soort)	B1
eetdeel	N(soort)	B1
eetgelegenheid	N(soort)	A1
eetgewoonte	N(soort)	A1
eethuis	N(soort)	A1
eetkamer	N(soort)	A1
eetlepel	N(soort)	A1
eetlust	N(soort)	A1
eetstoornis	N(soort)	B1
eettafel	N(soort)	A1
eetzaal	N(soort)	A1
eeuw	N(soort)	A1
eeuwenlang	ADJ()	B1
eeuwenoud	ADJ()	B1
eeuwig	ADJ()	B1
effe	BW()	B1
effect	BW()	B1
effect	N(soort)	A2
effectief	ADJ()	B1
efficiënt	ADJ()	B1
efficiëntie	N(soort)	-1
efficiëntieverbetering	N(soort)	B1
egoïstisch	ADJ()	A1
eh	N(soort)	A2
ehm	N(soort)	A1
ei	N(soort)	A1
eigen	ADJ()	A1
eigenaar	N(soort)	A1
eigenaardig	ADJ()	B1
eigenaardigheid	N(soort)	B2
eigenaresse	N(soort)	B1
eigendom	N(soort)	A1
eigenhandig	ADJ()	A2
eigenheid	N(soort)	A2
eigenlijk	ADJ()	A2
eigenschap	N(soort)	A1
eigentijds	ADJ()	B1
eigenwijs	ADJ()	A2
eigenwijsie	N(soort)	A2
eigenzinnig	ADJ()	B1
eikel	N(soort)	A1
eikelkap	N(soort)	B1
eikenboom	N(soort)	A1
eiland	N(soort)	A1
eilandbewaarder	N(soort)	B1
eilandblog	N(soort)	A1
eilandengroep	N(soort)	A1
eilandwachter	ADJ()	B1
eind	N(soort)	A1
eindafrekening	N(soort)	B1
eindbestemming	N(soort)	B1
einde	N(soort)	A1
eindejaarsquiz	N(soort)	B1
eindelijk	ADJ()	B1
eindeloos	ADJ()	B1
eindexamencadeau	N(soort)	A2
eindigen	WW()	A1
eindresultaat	N(soort)	B1
eindstreep	N(soort)	A1
eindterm	N(soort)	A1
eindtijd	N(soort)	A1
eindtoets	N(soort)	A1
eindverwerkingslocatie	N(soort)	B2
eis	N(soort)	B1
eisen	WW()	B1
eist	N(soort)	A1
eiwit	N(soort)	A1
elastiek	N(soort)	B1
elastisch	ADJ()	B1
elders	BW()	B1
electro	N(soort)	B1
elegant	ADJ()	B1
elektriciteit	N(soort)	B1
elektriciteitsrekening	N(soort)	B1
elektriciteitstekort	N(soort)	B1
elektrisch	ADJ()	A1
elektromagnetisch	ADJ()	B2
elektronica	N(soort)	B1
elektronisch	ADJ()	B1
element	N(soort)	B1
elementair	ADJ()	A1
elf	N(soort)	A1
elfenkoning	N(soort)	A1
elfenvriend	N(soort)	B1
elfjarig	ADJ()	B1
elftal	N(soort)	A1
elite	N(soort)	B1
elitescholen	WW()	B1
elleboog	N(soort)	A1
ellende	N(soort)	A1
ellendig	ADJ()	B1
ellenlang	ADJ()	A1
email	N(soort)	A2
emancipatiebeleid	N(soort)	B2
emancipatiezaken	N(soort)	A2
emediaspecialiste	N(soort)	B1
emigrant	N(soort)	A2
emigratie	N(soort)	A1
emigreren	WW()	A2
eminent	ADJ()	B2
emir	N(soort)	A1
emmaüsganger	N(soort)	A2
emmer	N(soort)	A1
emotie	N(soort)	A1
emotioneel	ADJ()	B1
en	BW()	B1
endorfine	N(soort)	B2
energie	N(soort)	A1
energiebedrijf	N(soort)	B1
energiebehoefte	N(soort)	B1
energiebewuste	ADJ()	B1
energiebron	N(soort)	A1
energiecrisis	N(soort)	B1
energiek	ADJ()	B1
energielabel	N(soort)	A1
energieleverancier	N(soort)	B2
energieopwekking	N(soort)	A2
energietekort	N(soort)	A1
energieverbruik	N(soort)	B1
energieverbruiker	N(soort)	A2
energiezuinig	ADJ()	B1
enerzijds	BW()	B1
eng	ADJ()	B1
engel	N(soort)	A1
engels	ADJ()	A1
engelstalig	ADJ()	A1
enig	ADJ()	A1
enigermate	N(soort)	B2
enigszins	BW()	B1
enkel	BW()	B1
enkel	N(soort)	A1
enkelvoudig	ADJ()	A1
enorm	ADJ()	B1
enquête	N(soort)	A2
entertainment	N(soort)	B1
enthousiasme	N(soort)	B1
enthousiasmeren	WW()	A2
enthousiast	ADJ()	B1
entourage	N(soort)	A1
entree	N(soort)	A1
entreekaart	N(soort)	B1
entreeprijs	N(soort)	B1
envelop	N(soort)	B1
enzovoort	BW()	B2
epidemie	N(soort)	A2
equivalent	N(soort)	B1
eraan	BW()	B1
erachter	BW()	B1
erachteraan	BW()	B2
erachteraan	WW()	B1
eraf	BW()	B1
erasmusbeurs	ADJ()	B1
erasmusbeurs	N(soort)	A2
erbarmelijk	ADJ()	B1
erbij	BW()	B1
erboven	BW()	B1
erdoor	BW()	B1
eren	WW()	A1
erevoorzitter	N(soort)	A1
erf	N(soort)	A1
erfelijk	ADJ()	B1
erfelijkheid	N(soort)	B1
erfenis	N(soort)	A2
erfgenaam	N(soort)	A1
erfgoedwandeling	N(soort)	B1
erfstuk	N(soort)	A1
erg	ADJ()	A1
ergeren	WW()	A2
ergernis	N(soort)	A1
ergernispatrouille	N(soort)	B2
erheen	BW()	B1
erin	BW()	B1
erkennen	WW()	B1
erkenning	N(soort)	B1
ermee	BW()	B2
ernaar	BW()	B1
ernaartoe	BW()	B1
ernaast	BW()	B1
ernstig	ADJ()	B1
erom	BW()	B1
eromheen	BW()	A2
eronder	BW()	B1
erop	BW()	B2
eropaf	BW()	A2
erotisch	ADJ()	B1
erover	BW()	B1
eroverheen	BW()	B1
ertegen	BW()	B1
ertoe	BW()	B1
ertussen	BW()	B1
ertussendoor	BW()	B1
eruit	BW()	B1
eruitzien	WW()	A2
ervan	BW()	B1
ervaren	ADJ()	B1
ervaren	WW()	A1
ervaring	N(soort)	A2
erven	WW()	A2
ervoor	BW()	B1
erwtensoep	N(soort)	A1
escaleren	WW()	B1
eskimo	N(soort)	A1
eskimotaal	N(soort)	A2
espresso	N(soort)	A2
essay	N(soort)	B1
essentie	N(soort)	A1
essentieel	ADJ()	A2
establishment	N(soort)	B1
esthetisch	ADJ()	B1
etage	N(soort)	A1
etalage	N(soort)	A2
etalagepop	N(soort)	B1
eten	N(soort)	A1
eten	WW()	A1
etenstijd	N(soort)	A1
etenswaar	N(soort)	B1
ethiek	N(soort)	A1
ethisch	ADJ()	A1
ethnoloog	N(soort)	B1
etiket	N(soort)	B1
etiquette	WW()	A2
etnisch	ADJ()	B1
etui	N(soort)	A1
euforie	N(soort)	A2
euforisch	ADJ()	B2
euro	N(soort)	A1
eurobiljet	N(soort)	A2
europees	ADJ()	A1
euthanasie	N(soort)	A2
euthanasiewet	N(soort)	B1
euthanasiewetgeving	N(soort)	B2
evacueren	WW()	A2
evaluatie	N(soort)	B1
evaluatievorm	N(soort)	A2
evalueren	WW()	B1
even	BW()	B1
evenaar	N(soort)	A1
evenaren	WW()	A2
eveneens	BW()	B1
evenement	N(soort)	B1
evengoed	BW()	A2
evenmin	BW()	B1
event	N(soort)	A2
eventueel	ADJ()	A2
evenwel	BW()	B1
evenwicht	N(soort)	B2
evenwichtig	ADJ()	B1
evenwichtsact	N(soort)	B1
evenwichtsgevoel	ADJ()	B1
evenwichtsoefening	N(soort)	B1
evenzeer	BW()	B2
everzwijn	N(soort)	A1
evident	ADJ()	B1
evolueren	WW()	A2
evolutie	N(soort)	A2
exact	ADJ()	A2
examen	N(soort)	A2
examenafname	N(soort)	B1
examencommissie	N(soort)	B1
examenexemplaar	N(soort)	B1
examenlokaal	N(soort)	A1
examenperiode	N(soort)	B1
examenresultaat	N(soort)	B2
examenrooster	N(soort)	A1
examenvorm	N(soort)	A2
excentriek	ADJ()	B1
exclusief	ADJ()	A1
exclusief	N(soort)	A1
excursie	N(soort)	A1
excuseren	WW()	A2
excuus	N(soort)	A1
exemplaar	N(soort)	A1
exhibitionisme	N(soort)	A2
existentieel	ADJ()	B1
exotisch	ADJ()	A1
expat	N(soort)	A1
expeditie	N(soort)	A1
experiment	N(soort)	A2
experimenteel	ADJ()	B1
experimenteergedrag	N(soort)	A1
experimenteren	WW()	B1
expert	N(soort)	B1
expertise	N(soort)	B1
expliciet	ADJ()	A1
exploitatie	N(soort)	A1
exploiteren	WW()	A2
expo	N(soort)	A1
exponent	N(soort)	B1
export	N(soort)	B1
exportartikel	N(soort)	B1
exporteren	WW()	A1
exportproduct	N(soort)	B1
expressief	ADJ()	A2
extase	N(soort)	B1
extatisch	ADJ()	B2
extern	ADJ()	B1
extra	ADJ()	A1
extrasportief	ADJ()	B1
extreem	ADJ()	B1
eyeliner	N(soort)	A2
ezel	N(soort)	A1
fabriek	N(soort)	A1
fabrieksarbeider	N(soort)	B1
fabrieksschoorsteen	N(soort)	B1
fabrikant	N(soort)	B1
facebook	N(soort)	A2
faciliteit	N(soort)	A1
faciliteitengemeente	N(soort)	A2
factoor	N(soort)	B1
factor	N(soort)	A2
facultair	ADJ()	B2
faculteit	N(soort)	B1
faeröereilanden	WW()	B2
failliet	ADJ()	B1
fairtrade	ADJ()	B1
fairtrade	N(soort)	B1
fakkel	N(soort)	A1
falen	WW()	A2
fameus	ADJ()	B1
familair	N(soort)	A1
familiaal	ADJ()	B1
familiair	ADJ()	A1
familie	N(soort)	A1
familieband	N(soort)	A1
familiebedrijf	N(soort)	A2
familiebezoek	N(soort)	A2
familiedag	N(soort)	A1
familiegraf	N(soort)	A1
familiehuis	N(soort)	A1
familielid	N(soort)	A1
fan	N(soort)	A1
fanaat	N(soort)	B1
fanatiek	ADJ()	B1
fantaseren	WW()	A2
fantasie	N(soort)	A1
fantasienaam	N(soort)	A2
fantasievol	ADJ()	B1
fantasiewereld	N(soort)	A1
fantastisch	ADJ()	B2
farmaceutisch	ADJ()	B2
fascineren	WW()	A1
fascinerende	ADJ()	B1
fascistisch	ADJ()	B1
fase	N(soort)	A1
fastfoodrestaurant	N(soort)	A2
fataal	ADJ()	B1
fatsoen	N(soort)	B1
fatsoenlijk	ADJ()	A2
fauna	N(soort)	B1
faust	N(soort)	A2
favoriet	ADJ()	A1
fax	N(soort)	A1
februaridag	N(soort)	A2
federaal	ADJ()	B1
fee	N(soort)	A1
feedback	N(soort)	B1
feeds	N(soort)	A2
feest	N(soort)	A1
feestbeesten	WW()	B2
feestdag	N(soort)	A1
feestelijk	ADJ()	B1
feesten	WW()	A1
feestmaal	N(soort)	A1
feestmaaltijd	N(soort)	A2
feestmaand	N(soort)	A1
feestprogramma	N(soort)	A1
feestvreugde	N(soort)	B1
feit	N(soort)	A1
feitelijk	ADJ()	B1
fel	ADJ()	A1
felblauw	ADJ()	A2
felgekleurd	ADJ()	B1
feliciteren	WW()	A2
felrood	ADJ()	B1
feminisme	N(soort)	A1
feministe	N(soort)	A2
feministisch	ADJ()	A1
femme	ADJ()	A1
fenomeen	N(soort)	A2
fervent	ADJ()	B2
festival	N(soort)	A1
festivalganger	N(soort)	A1
festivalorganisator	N(soort)	A2
festivalterrein	N(soort)	A2
fetisj	N(soort)	B1
feuilleton	N(soort)	B1
fezziwig	ADJ()	A2
fiche	N(soort)	A1
fictie	N(soort)	A1
fictieboek	N(soort)	A1
fiets	ADJ()	A1
fiets	N(soort)	A1
fietsambtenaar	N(soort)	B1
fietsbaar	ADJ()	A1
fietscampagne	N(soort)	A1
fietscultuur	N(soort)	A2
fietsen	WW()	A1
fietsende	ADJ()	B1
fietser	N(soort)	A1
fietsgebruik	ADJ()	B1
fietsgebruik	N(soort)	B1
fietsinfrastructuur	N(soort)	B1
fietslichtje	N(soort)	A1
fietspad	N(soort)	A1
fietsparcours	N(soort)	A1
fietspont	N(soort)	A1
fietsroute	N(soort)	B1
fietsstad	N(soort)	A1
fietstocht	N(soort)	B1
fietsvergoeding	N(soort)	A1
figureren	WW()	B1
figuur	N(soort)	A1
figuurlijk	ADJ()	B1
fijn	ADJ()	A2
fijnstof	N(soort)	B1
fiks	ADJ()	B1
filantroop	N(soort)	A1
file	N(soort)	A1
filegedrag	N(soort)	A1
fileprobleem	N(soort)	B1
filet	N(soort)	A1
filevrij	ADJ()	B1
filevrije	N(soort)	B1
filipijns	ADJ()	A2
film	N(soort)	A1
filmen	WW()	A1
filmer	N(soort)	A2
filmhuis	N(soort)	A1
filmmaker	N(soort)	B1
filmregisseur	N(soort)	B1
filmtechnisch	ADJ()	B2
filmzaal	N(soort)	A1
filoloog	N(soort)	B2
filosofie	N(soort)	A2
filosofisch	ADJ()	B1
filosoof	N(soort)	A2
filter	N(soort)	A2
finaal	ADJ()	A1
finale	N(soort)	A1
finaleweek	N(soort)	B1
financieel	ADJ()	B1
financieren	WW()	A1
financiering	N(soort)	B1
fins	ADJ()	B2
firma	N(soort)	A1
fiscaal	ADJ()	B1
fiscus	N(soort)	A1
fit	ADJ()	A1
fitheid	N(soort)	A1
fitness	N(soort)	A2
fitnesscentrum	N(soort)	A1
fitnessconcept	WW()	A1
fitnessen	WW()	A2
fitnesstoestel	N(soort)	B1
flacon	N(soort)	A1
fladderen	WW()	A1
flagrant	ADJ()	B2
flakkeren	WW()	B1
flamencodanseres	N(soort)	B1
flamingant	N(soort)	B1
flaneren	WW()	A1
flappen	WW()	A1
flard	N(soort)	A1
flat	N(soort)	A1
flauw	ADJ()	A1
flauwekul	N(soort)	A2
flauwvallen	WW()	A1
fles	N(soort)	A1
flexibel	ADJ()	B1
flexibilisering	N(soort)	A1
flexibiliteit	N(soort)	A2
flexkantoor	N(soort)	A2
flierefluiten	WW()	A1
flink	ADJ()	B1
flitscamera	N(soort)	A1
flitsen	WW()	A1
flitsmarathon	N(soort)	A1
flodderig	ADJ()	B2
floepen	WW()	A2
flora	N(soort)	A1
floreren	WW()	A2
flowen	N(soort)	B1
fluisteren	WW()	A1
fluistertrein	N(soort)	A1
fluit	N(soort)	A1
fluiten	WW()	A1
fluittoon	N(soort)	A1
fluweelzacht	ADJ()	B1
fluwelen	ADJ()	B2
focus	N(soort)	A1
focusgemeente	N(soort)	A1
foei	N(soort)	A1
fokken	WW()	A2
folder	N(soort)	A1
folk	N(soort)	A1
folkloristisch	ADJ()	B1
fonds	N(soort)	A1
fonkelen	WW()	A1
fonkelnieuw	ADJ()	A2
fontein	N(soort)	A1
fooi	N(soort)	A1
forens	ADJ()	B1
forens	N(soort)	A1
formatiepoging	N(soort)	A2
formatiesnelweg	N(soort)	B1
formeel	ADJ()	B1
formule	N(soort)	A1
formuleren	WW()	A2
formulering	N(soort)	A1
formulier	N(soort)	A1
fornuis	N(soort)	A1
fors	ADJ()	A1
fort	N(soort)	A1
forum	N(soort)	A1
fossiel	ADJ()	A1
foto	N(soort)	A1
fotoalbum	N(soort)	A1
fotografe	N(soort)	A1
fotograferen	WW()	A2
fotolijst	N(soort)	A1
fotorolletje	N(soort)	A1
fotoshoots	N(soort)	A2
fototoestel	N(soort)	B1
fouilleren	WW()	B1
fout	ADJ()	A1
fout	N(soort)	A1
fraai	ADJ()	A2
fractie	N(soort)	A1
fragment	N(soort)	A1
franc	N(soort)	A1
francaise	ADJ()	A1
francoise	N(soort)	A2
franker	N(soort)	B1
frans	ADJ()	A1
franse	ADJ()	A1
franstalig	ADJ()	A2
frappant	ADJ()	B1
frappanter	N(soort)	B1
fraude	N(soort)	A1
fraudeur	N(soort)	B2
freakshow	N(soort)	B2
frequent	ADJ()	A2
frequentie	N(soort)	A1
friees	ADJ()	B1
friemelen	WW()	A1
friet	N(soort)	A1
frietaardappel	N(soort)	A1
friettent	N(soort)	A1
frietvet	WW()	A1
fris	ADJ()	B1
frisdrank	N(soort)	A1
frituren	WW()	A1
frituurproduct	N(soort)	A2
fronsen	WW()	A1
front	N(soort)	A1
fruit	N(soort)	A1
fruitsap	N(soort)	A1
fruitschaal	N(soort)	A1
fruitsoort	N(soort)	A1
fruitteelt	N(soort)	A1
frustratie	N(soort)	A2
frustreren	WW()	A2
fuck	N(soort)	A1
fuif	N(soort)	A1
fuifnummer	N(soort)	A1
fulltime	ADJ()	B1
fulltimer	N(soort)	B1
functie	N(soort)	A1
functiewijziging	N(soort)	B1
functioneel	ADJ()	B1
functioneren	WW()	A2
fundamentalist	N(soort)	B1
funest	ADJ()	B2
fungeren	WW()	A1
furieus	ADJ()	B1
fuseren	WW()	A1
fusie	N(soort)	A1
futloos	ADJ()	B1
future	ADJ()	A2
futuristisch	ADJ()	B1
futuroloog	N(soort)	B2
fysica	N(soort)	A1
fysiek	ADJ()	B1
fysiologisch	ADJ()	B1
fysiotherapeut	N(soort)	B1
gaaf	ADJ()	A2
gaam	N(soort)	A2
gaan	WW()	A1
gaar	ADJ()	A1
gaat	N(soort)	A1
gadget	N(soort)	A2
galant	ADJ()	B1
galerij	N(soort)	A1
galg	N(soort)	A1
galgenveld	N(soort)	B2
gallicismen	WW()	A2
galmen	WW()	B1
game	N(soort)	A1
gamen	N(soort)	A1
gamen	WW()	A1
gamer	ADJ()	A2
gamer	N(soort)	A2
gamerecept	WW()	B1
gamester	N(soort)	A2
gammel	ADJ()	A1
gang	N(soort)	A1
gangbaar	ADJ()	A2
gangpad	N(soort)	A1
gans	ADJ()	A1
gans	N(soort)	A1
gapen	WW()	A1
garage	N(soort)	A1
garagist	N(soort)	B2
garanderen	WW()	B1
garant	N(soort)	A1
garantie	N(soort)	A1
garde	N(soort)	A1
gardner	N(soort)	A2
garnaal	N(soort)	A1
gas	N(soort)	A1
gascentrale	N(soort)	B1
gasfornuis	N(soort)	A2
gasoven	N(soort)	A2
gast	N(soort)	A1
gastarbeider	N(soort)	A1
gastheer	N(soort)	A1
gastland	N(soort)	A1
gastschrijver	N(soort)	A1
gastvrij	ADJ()	B1
gastvrijheid	N(soort)	B1
gastvrouw	N(soort)	A1
gat	N(soort)	A1
gate	N(soort)	A2
gatentekst	N(soort)	B1
gaucho	N(soort)	B2
gauw	ADJ()	A1
gave	N(soort)	A1
geaardheid	N(soort)	B1
geacht	ADJ()	A2
gearmd	WW()	A1
gebaar	N(soort)	A1
gebak	N(soort)	A1
gebaren	WW()	A1
gebarenwoordenboek	N(soort)	A2
gebed	N(soort)	A1
gebedel	N(soort)	B1
gebeente	N(soort)	A1
gebeuren	WW()	A1
gebeurtenis	N(soort)	A1
gebied	N(soort)	A1
gebieden	WW()	A1
gebiedsuitbreiding	N(soort)	B1
geblokt	ADJ()	A1
gebod	N(soort)	A1
geboorte	N(soort)	A1
geboortehuis	N(soort)	A1
geboortekaart	N(soort)	A1
geboortestad	N(soort)	A1
geboren	ADJ()	A1
gebouw	N(soort)	A1
gebrek	N(soort)	A1
gebrekkig	ADJ()	A1
gebrom	N(soort)	A1
gebruik	N(soort)	A1
gebruikelijk	ADJ()	A1
gebruiken	WW()	A1
gebruiker	N(soort)	A1
gebruikersafbeelding	N(soort)	A2
gebruikersnaam	N(soort)	A1
gebruiksdatum	N(soort)	A1
gebruiksregel	N(soort)	A2
gebruiksvoorwerp	N(soort)	B1
gebruiksvriendelijk	ADJ()	B1
gecijfer	N(soort)	A1
geconcentreerd	ADJ()	B1
gedaante	N(soort)	A1
gedacht	N(soort)	A2
gedachte	N(soort)	A1
gedag	N(soort)	A1
gedeelte	N(soort)	A1
gedeeltelijk	ADJ()	A2
gedicht	N(soort)	A1
gedoe	N(soort)	A1
gedogen	WW()	B2
gedoogsteun	N(soort)	A2
gedrag	N(soort)	A1
gedragen	N(soort)	A2
gedragen	WW()	A1
gedrags	N(soort)	B1
gedragsprobleem	N(soort)	B2
gedreven	ADJ()	B1
geduld	N(soort)	A1
geduldig	ADJ()	B1
gedwongen	ADJ()	B1
geel	ADJ()	A1
geelgroen	ADJ()	A2
geest	N(soort)	A1
geestelijk	ADJ()	B1
geesteswetenschap	N(soort)	B1
geeuwen	WW()	A1
geflirt	N(soort)	B1
gefluister	N(soort)	B1
gefluit	N(soort)	A1
gegeven	ADJ()	A1
gegeven	N(soort)	B1
gegevensverwerker	N(soort)	A2
gegijzelden	N(soort)	B1
gegil	N(soort)	A1
gegoed	ADJ()	A1
gegrom	N(soort)	A2
gehaakt	ADJ()	A1
gehakt	N(soort)	A1
gehaktdag	N(soort)	A1
gehalte	N(soort)	B1
gehandicapt	ADJ()	B1
gehandicapte	N(soort)	A1
geheel	ADJ()	A1
geheel	N(soort)	A1
geheim	ADJ()	A1
geheim	N(soort)	A1
geheimhouden	WW()	B1
geheimhouding	N(soort)	A1
geheimtaal	N(soort)	B1
geheimzinnig	ADJ()	A2
geheugen	N(soort)	A1
geheugenverlies	N(soort)	B1
gehol	N(soort)	A1
gehoorzaam	ADJ()	A1
gehoorzamen	WW()	A2
gehucht	N(soort)	A1
geit	N(soort)	A1
gejank	N(soort)	A2
gejoel	N(soort)	B1
gejubel	N(soort)	A1
gejuich	N(soort)	A1
gek	ADJ()	A1
gek	N(soort)	A1
gekakel	N(soort)	A1
gekkie	N(soort)	A2
geklaag	N(soort)	A1
geklets	N(soort)	A1
gekleurd	ADJ()	A1
gekraak	N(soort)	B1
gekreun	N(soort)	A1
gekrijs	N(soort)	B1
gel	N(soort)	A1
gelach	N(soort)	A1
geld	N(soort)	A1
geldautomaat	N(soort)	B1
geldbedrag	N(soort)	A1
geldelijk	ADJ()	B1
gelden	WW()	B1
geldgebrek	N(soort)	A1
geldig	ADJ()	B1
geldkist	N(soort)	A1
geldkoffer	N(soort)	B1
geldlust	N(soort)	A2
geldmiddel	N(soort)	B1
geldprobleem	N(soort)	A1
geldstroom	N(soort)	B1
geldtransport	N(soort)	A1
geldtransportwagen	N(soort)	A2
geldwolf	N(soort)	A1
geleden	BW()	B1
geleerd	ADJ()	A1
geleerde	N(soort)	A2
gelegenheid	N(soort)	A2
gelegenheidsonderneming	N(soort)	B1
geleidelijk	ADJ()	B1
geleiden	WW()	B1
geliefd	ADJ()	A1
geliefde	N(soort)	A1
geliefkoosd	ADJ()	A2
gelieven	WW()	A1
gelijk	ADJ()	A1
gelijk	N(soort)	A1
gelijkaardig	ADJ()	A1
gelijkenis	N(soort)	A1
gelijkheid	N(soort)	A1
gelijkheidsideaal	N(soort)	A2
gelijktijdig	ADJ()	B1
gelijkwaardig	ADJ()	B1
gelijkwaardigheid	N(soort)	B1
geloof	N(soort)	A1
geloofsbeleving	N(soort)	B1
geloofsgenoot	N(soort)	B1
geloofsovertuiging	N(soort)	B1
geloven	WW()	A1
gelovig	ADJ()	B1
gelovige	N(soort)	A1
geluid	N(soort)	A1
geluidsinstallatie	N(soort)	B1
geluidsoverlast	N(soort)	B1
geluk	N(soort)	A1
gelukken	WW()	A1
gelukkig	ADJ()	A1
geluksbeleving	N(soort)	B1
geluksgevoel	N(soort)	A1
gelukskoekje	N(soort)	A1
geluksonderzoek	N(soort)	A2
geluksverschil	N(soort)	A2
geluksvogel	N(soort)	B1
gemaaid	ADJ()	B1
gemaal	N(soort)	A1
gemak	N(soort)	B1
gemakkelijk	ADJ()	B1
gemakzucht	N(soort)	B1
gemankeerd	ADJ()	B1
gemeen	ADJ()	A1
gemeenschap	N(soort)	A1
gemeenschappelijk	ADJ()	B1
gemeenschapscentrum	N(soort)	B1
gemeente	N(soort)	A1
gemeentebestuur	N(soort)	A2
gemeentehuis	N(soort)	A1
gemeentelijk	ADJ()	A2
gemeenteraad	N(soort)	B1
gemeenteraadslid	N(soort)	B1
gemeentesecretaris	N(soort)	B1
gemiddeld	ADJ()	A2
gemiddelde	N(soort)	B1
gemoedstoestand	N(soort)	B1
gemultitask	WW()	A2
gen	N(soort)	A1
genaamd	ADJ()	A1
genade	N(soort)	A1
genadeklap	N(soort)	B1
geneeskunde	N(soort)	B1
geneesmethode	N(soort)	B1
geneesmiddel	N(soort)	A1
generaal	N(soort)	A1
generaliseren	WW()	B1
generatie	N(soort)	A1
generatiearmoede	ADJ()	B1
generatiekloof	N(soort)	B1
genetisch	ADJ()	B1
genezen	WW()	A2
geniaal	ADJ()	B1
genie	N(soort)	A1
genieten	WW()	A2
genitaliën	N(soort)	A2
genmanipulatie	N(soort)	B1
genoeg	BW()	B1
genoegen	N(soort)	A1
genot	N(soort)	A2
genotmiddel	N(soort)	B1
genotscentrum	N(soort)	A1
genotswaarde	N(soort)	B2
